business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12
hZDNYOfZnVp10pFsycr8rg,208,22,21,20,15,24,17,23,14,11,19,16,6
hZT9I0H32HgIKgIQnSSUUA,237,38,28,11,26,25,15,21,38,28,6,1,0
hf8WoI724TuDeAtH80bgPg,244,17,17,29,19,25,32,24,19,26,17,14,5
hgPpc-bi4jStmM2SI4nKwA,258,31,20,19,23,27,26,23,27,16,11,26,9
hgWMxKhrnOUd3m5nOUBIkA,696,62,59,65,79,87,74,81,64,58,33,23,11
hgtLScZVfyxSg351g0D0dA,546,38,28,51,63,81,67,44,75,23,30,38,8
hihud--QRriCYZw1zZvW4g,8917,886,742,840,850,866,843,951,848,623,574,608,286
ho1vUk9R7Ole9aNmX6NMDA,351,24,24,32,43,32,27,38,38,34,26,20,13
hpnFcRFzs3kg-qM1tPEg3g,216,7,8,11,16,18,17,20,15,40,21,32,11
hqvqLihniz0ynit9c36JHg,245,19,21,21,25,31,18,20,23,18,25,14,10
hrhtWc8UcoZqYr2d7YPgEA,337,32,20,36,24,20,39,21,35,17,35,47,11
hxUxeY8DG9lhyjCVo_s-pw,331,34,30,41,44,24,36,16,21,23,32,15,15
hy5bDUPEODQ4ESiHHMu9aQ,218,13,18,10,24,23,21,18,15,24,18,27,7
i066yR2IDP4FWt6p-k9aFg,248,17,19,20,18,27,23,19,23,21,30,23,8
i9D9xPBV0gR1Ja9kbY4NCw,504,33,43,55,41,59,42,48,61,52,30,33,7
i9mqSffakkmhtR_iyBnhnQ,430,39,51,34,47,40,26,38,41,35,29,30,20
iBihgoxc6Ot7m2D4D3z0QA,208,17,17,29,20,21,20,11,19,13,16,17,8
iCQpiavjjPzJ5_3gPD5Ebg,1043,112,82,86,94,95,95,102,93,98,82,67,37
iI3jcwudiZYMVUeRPy-DwQ,297,13,7,35,26,26,26,36,36,31,28,24,9
iIiK3S_1Q6i3yenDyKAH3Q,255,25,25,15,13,32,34,32,18,11,18,20,12
iIwKW2cBAxjElE8eUzjwqA,264,17,26,23,28,30,22,20,30,27,16,16,9
iOt7ebp4Zy-5YUjHL1rbmQ,246,18,36,28,30,21,15,23,23,16,19,14,3
iRwT2pBa87Y54q8nqfNAzw,631,38,43,49,57,65,55,101,46,60,42,62,13
iSQwKRrLYYi-dI2PpJmJJg,220,17,11,14,18,13,18,20,21,25,25,24,14
if59L5DHM4pPMrCx9HuD8A,221,16,14,26,23,8,25,23,21,10,27,20,8
igHYkXZMLAc9UdV5VnR_AA,483,52,50,64,36,45,42,28,39,38,33,45,11
ii8sAGBexBOJoYRFafF9XQ,819,77,76,72,71,71,86,87,83,47,59,68,22
ijJp7DyCCX0tVsFdlapikQ,277,11,36,17,19,22,28,30,31,28,19,27,9
imZGzMSS6fB_h20zu35DBw,316,35,29,53,33,34,22,17,13,15,30,26,9
isw3cS3hOKdKeBgi3lF3-A,219,20,19,38,15,33,22,17,15,14,11,12,3
iw0lfglq24nN9ck_FCM2ug,229,14,18,19,21,14,19,30,30,20,22,16,6
ixxLqsmRZWAF2Kkv9awPNA,273,38,16,23,21,24,21,42,39,13,15,15,6
j-3kj1ZCKINyqRVHbWHv3Q,353,40,44,21,17,49,25,28,34,34,32,27,2
j28T6ZuP1mLHe3m36COOpQ,213,15,24,15,18,29,11,15,27,8,17,23,11
j4F5LtyQ3_dKLJbIEkwFpQ,225,20,11,21,27,33,19,31,18,11,19,11,4
j5nPiTwWEFr-VsePew7Sjg,205,18,19,25,23,17,14,15,20,22,11,17,4
j7YBahlSm7jjAdd_oWYIBg,1030,106,86,103,84,107,95,91,101,75,76,84,22
j8opwJ1ZM55hI3AMHT37MA,997,75,44,106,120,83,80,178,129,57,53,64,8
jBxrK5sbvH_gbMwJO63loA,229,15,19,34,21,27,27,15,13,27,16,15,0
jJDKPJLzkoPeytWIzstJrA,253,34,23,27,32,20,11,19,17,11,20,30,9
jOqzSqHe0HccCoqdbRjoWQ,249,36,17,15,28,34,36,31,32,11,4,3,2
jQLUjl-xirPpYa1dYzos9w,356,27,19,38,28,37,28,29,36,35,39,26,14
jXyy2Vc-Dgp7QguQJSfnXw,212,26,23,17,18,13,23,21,15,17,15,17,7
jZUJZhyc8PRvWlPKwj-arA,224,27,17,14,16,14,19,27,18,22,23,18,9
jaqQNaCH-xtdr6uH0MFnWw,255,29,16,26,20,27,26,15,23,24,18,28,3
jd34SCe0_MeheywmEHpoNw,367,26,32,44,36,38,32,37,31,29,29,22,11
jlbP9Yd0AQP8OlcsFkZ4hQ,279,29,24,20,25,15,27,25,28,18,26,26,16
joKG-MSwMJdR_OFm4J1WTA,330,26,21,25,38,23,26,31,30,31,38,30,11
jobP3ywRd3QNZ_GCoPG2DQ,329,22,19,23,27,43,40,38,32,19,31,28,7
jxbEwtV8Et1lm8ubk4AGuw,293,15,22,22,10,27,30,22,27,28,52,32,6
jyGSsaQbVQE37PWZPRWq2A,242,28,31,18,20,14,15,19,26,24,26,14,7
k-dDZvTeLysoJvjHI-qr9g,214,19,22,17,17,14,22,14,34,14,17,16,8
k1QpHAkzKTrFYfk6u--VgQ,574,41,54,71,43,54,51,53,63,53,35,47,9
kEC675O6YwRH30ImVxBCCA,217,18,13,12,9,18,16,33,37,20,19,17,5
kKoHGtf6q9qmKFmB4iLBzw,497,60,61,70,67,44,46,43,41,25,23,12,5
kNvukrzit0u-NfD6xvFMrQ,381,0,0,0,0,56,63,60,51,28,56,60,7
kRgAf6j2y1eR0wOFdzFAuw,387,49,40,36,32,26,38,31,31,39,22,33,10
kRlbNhkKnmN_jy6zz_gqhg,376,37,35,29,35,36,28,29,42,31,33,28,13
khb_lj7jgCzi3akuxMyEdg,569,35,62,53,35,42,56,69,51,51,39,56,20
kk9vGmlZNCdFuNC487YlBA,290,19,21,16,22,25,22,26,27,34,35,26,17
l3joBBpkq0ib11dKUpKMAw,255,15,22,14,15,26,32,37,15,19,8,34,18
lIDgEB1HnKAq03H1fpjzLQ,324,54,33,47,35,28,36,24,21,17,16,9,4
lKq4Qsz13FDcAVgp49uukQ,372,21,37,26,33,32,41,36,33,22,25,38,28
lOQPeguczAueJnLmDUTfGg,738,33,64,69,87,88,90,82,58,50,41,61,15
l_GV0hgEoTUf70uJVT0_hg,317,37,39,41,17,23,23,19,29,31,27,22,9
laUfHtX3lervYx_i7buatg,802,0,0,0,0,3,59,49,58,103,196,241,93
len2nrEtgD9bjnoYSyLPjA,289,16,19,24,21,35,15,27,29,22,38,26,17
lnJAEPihmksCPRY5P8ZSOA,353,0,0,0,38,92,43,17,14,9,60,61,19
lnVxUlDZTDJyRtL9sM9w9g,243,1,1,0,1,0,0,0,9,62,81,60,28
lody-V-zjxBxockQnFq9SA,214,0,2,43,32,29,17,20,23,17,14,13,4
lu3eprrEXNLQFDlzmQ7OfQ,258,42,16,49,37,24,18,11,17,16,21,5,2
lwxYmWqjmEZ0ukCsXC9Pfg,428,33,48,30,34,42,28,54,39,32,33,41,14
lxDWpwv4JK-veCYtLtwrEw,232,0,0,29,12,29,31,26,32,21,21,24,7
m-xsH8VkcYtTTvp2Fa6Ajw,301,19,31,32,29,42,27,22,36,16,23,19,5
m9n20UbuKvV6mLLMNhU8lg,237,24,18,14,13,15,6,18,12,17,35,44,21
mB_cI1tCrNxxvr2e2myNrQ,250,18,19,27,15,24,30,28,31,25,14,10,9
mBi0tqXwGrivaolQDbhzoA,239,0,10,39,39,24,28,20,24,17,20,11,7
mC263CTDDRaeqg-pFju4Xw,1288,116,117,121,106,109,99,134,115,90,99,141,41
mC39IrCp36QIVFRZIw9PTQ,326,23,38,29,21,31,31,44,36,21,21,20,11
mDR12Hafvr84ctpsV6YLag,649,69,54,63,54,45,59,63,55,51,64,54,18
mFHRnMQMhV6fVG4B4Ko9EQ,203,27,15,27,36,33,29,24,5,7,0,0,0
mO8ukT3f5BRQ29pC_WoAtg,288,22,26,23,28,29,41,40,22,17,22,11,7
mQqdGjf2YQSorUooA3zdSQ,405,42,26,40,37,58,38,44,31,25,27,31,6
mT7ZNVS5WJ11_YSYXwpG1w,1221,150,257,337,174,218,76,8,0,0,0,1,0
mU3vlAVzTxgmZUu6F4XixA,1359,154,103,157,107,110,115,133,99,99,90,134,58
maI7TBB32kGuRkfxxA8s6A,363,35,29,27,33,32,29,36,36,32,31,29,14
mmbXj7CmjGbH-wR3j6cD0w,592,57,53,54,62,45,47,46,72,51,53,37,15
mnwRtuVQEsIUomBchu0gwg,328,39,42,45,29,26,15,22,26,25,26,25,8
moZpwq1hNxC-uJRpfupOTA,359,31,35,40,30,41,31,29,29,30,32,28,3
mygLP5-SCnQwIev6LU9gWg,204,21,14,18,18,16,13,15,24,14,23,19,9
n5je00IxXTV3qS_ku-nWcQ,247,26,33,14,22,21,24,23,23,21,12,22,6
n8Zqqhff-2cxzWt_nwhU2Q,237,24,12,25,21,19,28,23,32,23,13,12,5
n8aPlrfZdCcwRaBsP7zuBg,402,0,0,0,0,0,0,0,92,137,62,76,35
n8vlQ1TbigbbRT6_9VwIRw,215,21,14,18,15,15,15,14,14,22,35,22,10
nM9NwHXy3EadihjJTG2i5w,330,37,32,37,31,33,27,25,23,23,24,28,10
nPBG-UbMHDMdcnW-HncZNA,873,70,80,111,96,75,91,62,74,97,58,41,18
nT16Y6AsJDwEpUB1JICKzg,220,5,10,21,22,27,18,45,29,19,10,11,3
nUpz0YiBsOK7ff9k3vUJ3A,327,23,21,29,42,23,36,23,33,25,33,26,13
nVAJZ6BJ9PPlxDXn976R6A,313,23,23,32,19,33,26,31,32,28,31,23,12
nW85DZuwHN6v-d3l54BOsQ,477,69,53,56,69,51,40,29,42,40,28,0,0
na4Th5DrNauOv-c43QQFvA,1650,176,160,167,180,115,137,146,110,114,109,158,78
nbQH8MXjxqsDzHRNTZ8esQ,204,17,17,15,10,11,24,18,11,15,31,21,14
nc7YTLSXEWPG4Q0WlI5iPQ,203,6,7,12,21,16,30,24,32,13,16,21,5
nepZ1HPAgBqw0TgJWbSgOA,511,41,20,24,48,44,39,58,55,53,52,58,19
ngs16C2M_uTq2zXamltHVw,229,30,27,19,16,18,27,16,21,13,13,21,8
nizlIF4pl2_6zZkFITBApA,2606,29,202,247,217,250,235,251,285,318,267,233,72
nlD3TvkWt4rXVJKKqS_qhQ,411,7,65,59,64,39,33,44,35,24,20,18,3
nry8dee2hjMyY3odd0AUZw,271,74,53,14,9,14,23,26,15,8,5,25,5
nu5qpsddW1MIINqNPpKeKQ,385,90,55,38,30,28,27,35,24,19,15,23,1
nuGAd48mGzVLlJLPkST0BA,202,8,11,16,25,31,18,17,18,14,15,19,10
o5eNRTaxoMUY2fprlT7wFg,355,20,114,56,45,27,17,24,14,17,13,8,0
o7AiTlyWUrBSzdz6oMHj5w,521,43,58,47,56,51,51,42,54,27,26,55,11
o86OGfW63bVqWkIrvxcEQQ,422,41,44,44,35,56,38,45,29,24,25,28,13
o9K4XEDK16T7LDYrKgstxA,275,7,41,27,18,32,21,20,19,22,24,28,16
oDxvrLYe5SiQKdJlGhheoA,219,24,20,27,25,12,12,20,19,16,25,12,7
oLN320dJD4EOfRMN53SMAg,801,86,70,87,84,62,71,70,71,54,56,56,34
oRbrnRAXGQetQDbkDhJp8w,380,42,44,23,36,32,34,41,30,32,34,27,5
oUJXPurI_LFTZhRCZcRNcg,516,37,17,49,45,32,27,45,67,103,80,13,1
oUX2bYbqjqST-urKbOHG6w,215,28,12,22,29,16,18,26,16,18,11,15,4
oXlAdB56cB0wTDrSf57SdQ,231,16,24,21,24,29,10,23,14,20,17,18,15
oXoVJ0xKv82cBo9U6oEjlQ,275,23,19,32,23,26,29,24,27,24,19,25,4
ocLnCE2E29j-CoBQj1yaSA,251,10,15,25,42,33,16,23,24,20,20,21,2
odyYR1Bg2bqmp1kVlm8OYw,309,34,33,41,49,24,23,14,9,19,23,30,10
oj5k-I0YSbuc5tDInt2isQ,208,16,25,18,16,24,9,13,13,15,19,29,11
olmCDBoMF-EhN8U2livBSg,456,28,44,49,46,55,39,32,33,45,22,50,13
oo-kGk1BEWpuDvSE4gfmgQ,294,31,27,25,20,19,27,40,26,32,19,21,7
orMyWvonOj55yswWf-k72Q,1232,103,117,145,120,126,108,75,97,85,112,123,21
osu1j_Lg8R9brpuMMn3a3A,238,24,34,26,14,16,27,14,24,13,17,24,5
ouis8_3J8vFg_TH_rJqOIQ,398,0,0,0,12,94,88,58,53,32,24,29,8
owsVSnllxn994EpBR8ZFwQ,865,75,61,72,83,98,81,60,68,91,86,63,27
oxwGyA17NL6c5t1Etg5WgQ,206,19,24,15,21,19,20,9,16,15,20,22,6
oz7PaA6zFtdi2nUxIYdlMg,728,41,72,52,67,61,76,75,55,81,69,49,30
ozEDKl0tZw5ob1evx41gcQ,354,38,32,46,36,23,35,28,29,17,24,31,15
p0iEUamJVp_QpaheE-Nz_g,1163,107,93,122,101,97,94,97,103,105,93,110,41
pH0BLkL4cbxKzu471VZnuA,447,58,24,60,24,40,32,51,36,39,31,36,16
pHJu8tj3sI8eC5aIHLFEfQ,291,35,22,22,19,17,23,34,29,25,29,21,15
pJ2n5ESveJ5-vbbvCaZQXQ,234,1,1,1,3,26,6,18,27,31,51,55,14
pRmb8_tAP5y4YPt_viL07g,204,20,17,17,13,18,17,16,24,18,16,20,8
pSQFynH1VxkfSmehRXlZWw,240,31,23,26,20,23,16,17,15,20,17,24,8
pTJaLLJMQRWEfl4HHMUOUw,251,20,17,42,36,17,10,13,23,18,21,22,12
peH054eonSBTLLC5aFOQ0g,269,38,14,22,19,24,34,15,21,21,16,37,8
pezol8VxjOwRuQtz-GDiUw,1224,92,73,78,129,158,122,150,143,103,79,76,21
plWuv4gda7m0KlqCNhrb4w,248,19,25,36,20,20,19,24,14,24,18,21,8
poYsvuOmVDqF4dTnjJ780A,418,30,43,45,37,29,30,38,40,36,36,46,8
ppobG2P-YmqTPy0s4MTRtA,405,26,22,29,19,36,37,48,46,44,48,43,7
pvpS3RkO8Qsl759-Xz7YZg,487,111,66,57,38,27,20,20,21,22,44,47,14
pwdZMC9Q2QH2uNbUj3NDeA,318,40,39,23,32,41,20,26,27,31,17,22,0
px_BoTnajsldEWCHioDczA,488,0,0,0,2,188,83,59,43,41,27,35,10
pyqnGlIfP9Zw8LLxBjyAiA,299,37,26,24,26,22,28,34,22,27,16,26,11
q-rIDEVISRVoh7kZUQhRnw,307,19,8,20,22,30,30,32,36,32,43,29,6
q-zZgXKAQFLEgMp9ZNllgQ,354,42,28,25,33,36,38,32,37,28,23,24,8
q18xbq3Cbyp_BJyfMQxFxg,279,23,17,30,25,25,32,34,14,15,25,32,7
q1EJ1BT_xoorCoWarXiwuw,297,34,20,28,23,27,26,26,27,26,23,25,12
q3IEuy9YPsHh0hpqX1HJZw,349,0,4,21,18,18,16,8,74,86,86,17,1
q3YnYPjLuBGRDi_59yTC5g,316,38,35,31,28,18,23,29,19,31,31,21,12
q3dJQtwZQrrurNT-1bNKgQ,407,42,44,35,52,32,37,27,31,31,37,28,11
q3oJ6bNRV3OoJrwc95GOwg,435,38,36,49,28,54,39,50,32,31,39,26,13
qNU4Aw0cjyOyhT6QkEraEA,208,15,22,14,16,15,15,24,25,17,20,15,10
qNYLt8zizn--wEpT1KILfw,1177,99,83,121,119,105,113,111,100,92,108,91,35
qRymrsLmlA34bC8PvNoujg,209,15,15,14,23,31,20,13,21,18,25,11,3
qVO3l9Q0-KVQE7W9JL9ePw,265,24,24,24,18,20,16,25,22,28,28,24,12
qXXVNNf8QU6UghJJGpo7uA,215,25,27,17,16,10,21,22,30,13,13,13,8
qZ2ZqbBS1kLtvoKmxbur4A,340,25,18,20,26,55,42,36,33,29,37,15,4
qgAZPDQStZP_Y5XTiQ6UqA,278,29,29,30,31,27,26,17,11,23,27,20,8
qisbqK1wxuwp6GumMrwB2Q,428,41,32,60,39,41,35,21,32,36,34,33,24
qjnJFZtsY_nfRzoL3J_UWQ,778,56,71,74,82,60,73,69,66,64,72,66,25
qkyCuFJF2Uboh6n2Lmuwlg,251,26,18,24,21,28,18,25,19,20,25,18,9
r5PLDU-4mSbde5XekTXSCA,332,34,32,42,30,37,29,34,25,21,21,20,7
rHsZF5FLJU3d_-Qh-2odRQ,239,28,29,31,9,31,34,23,10,13,17,11,3
rJgyGHHKbl2n5IoYsboZUw,518,31,24,17,26,90,99,32,33,46,73,30,17
rTZVcJZ8G80i6NjLw0SW8Q,386,27,25,53,28,25,35,41,39,32,34,31,16
rXwU4v7pR1w1jrBIYWgy8Q,347,42,47,39,34,22,32,33,25,27,22,20,4
rZDi46tdwQoSAmxU50xiQQ,271,12,17,24,31,20,23,35,36,24,18,27,4
rZpESBojl8dTTWp6EwlEBQ,309,17,20,43,43,29,33,25,24,27,28,13,7
r_BrIgzYcwo1NAuG9dLbpg,662,38,23,47,54,67,70,86,83,85,53,41,15
rbcfYmJtqwIkk17IeOI5Kw,274,28,28,23,27,21,24,29,28,21,16,18,11
rcaPajgKOJC2vo_l3xa42A,497,42,42,48,44,46,35,43,29,52,51,45,20
rdE9gg0WB7Z8kRytIMSapg,498,52,44,52,52,41,39,42,34,45,37,51,9
reh3SrjhnJj9kXELD3f2kQ,384,46,39,49,34,28,40,30,31,19,30,26,12
riM-pBsdqRRVXtAVbLfsxQ,232,25,28,35,13,23,16,17,26,10,13,22,4
rioQ_p2pILNbJ4Xp5jW6-Q,326,32,30,46,31,27,30,27,19,17,25,35,7
rjlAUHT8B6KhKAmkZqS1xw,469,26,36,65,42,47,38,50,55,28,43,29,10
rkH_CkTZBKOv2q0kAq5M_A,411,50,34,26,18,25,38,33,31,40,38,36,42
rmRqq0CEqEeoVu3DVnibjw,366,31,37,40,40,16,19,23,33,49,29,32,17
roR1_DDlMk7mhi5_R6XVKA,416,35,40,33,36,38,28,44,27,39,27,59,10
rqQduvhMHt4u7Rrk7CwsqA,579,40,33,63,55,52,52,57,51,70,53,41,12
rqWIntPaV8TpJvgT6H9UNw,537,60,46,72,47,61,43,43,50,35,31,44,5
s7WZTJQxs5MR9HSHQyg7rw,799,21,55,61,61,65,59,41,93,95,112,107,29
s7u1OxcLtsy5ch_z4htVaw,311,20,16,33,26,25,28,34,36,37,23,25,8
sAZGdlYTp41UWEjHdeZrWg,612,42,81,85,65,65,52,39,47,36,48,37,15
sCcTxcxzcVHKVHt29BM6LQ,604,0,0,6,44,55,32,22,64,297,35,29,20
sH3UsolKjik01u0HlQ9_0Q,259,21,31,26,17,22,27,25,25,21,20,14,10
sJNcipFYElitBrtiJx0ezQ,402,34,52,56,43,42,35,32,26,17,23,33,9
sKA6EOpxvBtCg7Ipuhl1RQ,803,83,70,80,74,80,68,66,83,58,56,52,33
sKrlmbrZWCyLIgiMihCPqw,259,22,23,32,41,26,23,18,17,20,14,21,2
sNVGdeOPeitJ3OWUQBINzQ,364,28,30,34,28,24,32,40,38,28,29,40,13
saijdv-vXJrvsCfvr7SZOw,458,45,23,60,39,32,27,52,45,51,25,44,15
scyxRX_kN6dVNbxEiqfXuA,209,14,17,10,22,26,9,23,25,25,19,13,6
siuAD-vFRYAjozc332wq3g,214,11,31,9,27,26,25,20,21,22,15,6,1
sjJOsKnXxsQodXMr1i8fsg,206,11,16,9,10,13,28,33,27,20,11,16,12
sk0stgY4NDJYOX1MbNJ3Pg,744,103,92,132,69,27,40,17,32,83,57,76,16
sn5oL6Cd2l2IoTGk-M-FBg,548,0,28,158,79,78,48,38,42,31,25,13,8
so3mxlBchivcXS9UgyE4gA,270,26,41,32,30,14,23,24,20,23,9,17,11
spCzs32TMQpRCJbJfArZng,285,24,28,21,25,36,23,33,28,26,16,21,4
sqRX-XLlhx4rs2c1TpBf8A,329,31,28,27,25,27,28,22,44,23,27,32,15
svFq2-4Yv5bIXtB2EK24Ow,212,22,16,15,19,23,23,16,25,7,19,19,8
svdEhLmNmpVaIv1WLtoOvQ,309,27,19,34,29,32,23,30,22,23,26,23,21
szL4LjaGZpmsLjQ5ALmaQA,244,17,33,22,22,18,20,14,19,17,22,27,13
szhJLmdLDVFTevm8fu0T4A,205,24,21,20,20,25,24,18,7,10,17,16,3
t-o_Sraneime4DDhWrQRBA,977,65,92,61,91,73,89,102,80,112,75,95,42
t5nyOtnEv455rShOS_g3RA,210,18,19,22,27,15,21,20,17,14,14,17,6
tKi4OvAlckcVzeP92InsOQ,395,35,18,27,20,29,37,61,20,33,50,57,8
tcfL9_Qe-12eX4rdmK_6XA,280,21,20,29,22,19,27,28,23,37,25,28,1
tdE6kTpUMXWjrGicRrGuqQ,246,0,0,0,6,99,45,52,30,14,0,0,0
tft6AyqfmqUidwY75dIwMA,544,0,0,0,2,130,85,77,66,72,54,36,22
tgFQQ4AK42geNLEMEioPeQ,372,0,0,0,0,0,0,159,74,44,23,42,30
thLX_k20SPJ0KyusGTBIHw,1109,117,92,133,113,109,90,102,98,86,70,79,20
tox8x-lk9KNmGSq-fuNH9Q,927,116,63,83,110,89,81,93,63,77,72,65,15
u-3exVNGKE0iJ7nnxS3BbA,396,36,49,48,23,34,50,39,30,25,33,19,10
u4sTiCzVeIHZY8OlaL346Q,255,24,15,24,20,27,35,30,22,22,15,20,1
u73j2VQ3TGWdMO-AG7MABw,214,17,21,30,14,21,31,18,18,10,11,17,6
u7CxxEzx8hvjoJ8onN4zTg,1212,83,81,109,97,125,98,122,124,106,107,96,64
uBdYMY6a6A7FyxzTSwOiDg,255,42,19,19,30,21,31,17,22,18,15,16,5
uFCEU_OtDoF2_7NZ8jYBEw,595,51,36,68,74,58,51,60,57,64,39,30,7
uGupeWqih0yIcCg8anM1PA,1009,119,103,119,85,67,90,86,72,71,76,92,29
uHUcYpGlcdlu5m7oiZGY6w,215,7,11,22,24,26,23,24,21,16,11,24,6
uI-dbKk_9cUen7pi3-16Sg,209,25,15,21,23,15,15,19,19,18,16,17,6
uJ5vD6cY3K9Fi1Yh5WlAHQ,380,31,31,35,31,33,34,33,34,34,33,36,15
uKONHIVGg_qzpDb3mfTvwA,215,14,26,35,25,20,21,18,11,13,21,8,3
uLat5lajUkxZbp-f_nN4eQ,330,19,24,31,36,42,34,36,29,18,17,26,18
uM8JeO42ouAP3rdtwCY-OQ,265,23,21,26,22,34,28,28,22,27,22,11,1
uMQaaUvdHGhTFiyOhGa93w,286,22,22,31,27,27,20,26,28,23,23,33,4
uW6UHfONAmm8QttPkbMewQ,545,41,40,48,53,62,61,59,64,32,38,34,13
u_vPjx925UPEG9DFOAAvFQ,603,54,68,56,45,50,61,73,42,41,41,54,18
uanCi4OGc1mHLGl_AT4JhQ,463,35,36,47,48,29,46,44,46,31,32,51,18
ucjDFc8YgtoIYm95K1dZ2w,265,27,23,29,32,23,37,5,25,26,20,15,3
uf1Bw8r7f0TFh5drTk_98w,391,55,43,44,24,45,28,18,19,36,28,21,30
ufostEB8B3PC8treZ6FjlQ,335,18,41,41,40,31,35,36,20,19,22,24,8
uh7DUWtPoZkuEE05fghJ_w,350,42,24,33,33,30,33,20,24,25,36,35,15
ujHiaprwCQ5ewziu0Vi9rw,404,49,39,37,31,40,33,33,41,24,27,37,13
ujgpePdD8Q-fP1mPFnw0Qw,221,22,26,15,20,29,16,16,11,22,18,19,7
ukCTLs6T8LY1eUBXiAlmCg,275,25,33,19,28,31,17,24,13,24,24,31,6
ukgtqDTFtE7kUQ_Vtdu0_A,418,46,39,32,30,38,32,42,38,36,34,37,14
umXvdus9LbC6oxtLdXelFQ,440,46,41,39,31,49,28,44,50,31,33,34,14
uokw7AloQMifp_ePtVdvQg,433,0,0,0,0,0,0,0,0,0,218,178,37
urZAY6Hs-f3Bq6bmKYTiVQ,220,22,15,11,7,21,15,21,25,24,28,20,11
utIA0LyQmwP-9DRyxUe6qQ,645,64,60,77,77,63,54,62,48,48,54,28,10
uuGL8diLlHfeUeFuod3F-w,608,77,63,89,95,88,36,40,36,25,27,27,5
uuaH1UNcqcV-alT6nh42WA,405,20,42,49,23,40,40,43,31,37,32,33,15
v0pSEJhTLBdyS6gmNrHccQ,391,47,35,37,28,43,33,22,46,30,21,35,14
v1AE1LLWDOqe8ubOzqKADg,206,20,22,23,15,24,12,13,20,17,15,16,9
v89mTnhtPx35o0zawjIyaQ,260,26,21,28,24,24,27,26,26,22,13,18,5
vD5q-79aiIxeI_H8n4PFcA,237,0,32,51,36,19,20,17,13,13,18,13,5
vHz2RLtfUMVRPFmd7VBEHA,1974,169,141,204,144,168,172,200,188,181,163,181,63
vK1_qKEG7zHvjiTOsN0CRg,306,27,25,39,36,28,28,24,24,20,27,21,7
vT812nRctS62PVxUverayw,252,21,31,24,22,12,28,24,21,29,22,15,3
vUJ08IkoUu5eaccWWFNIXg,742,62,51,51,69,60,88,113,71,52,63,42,20
vl1aHp6pvnSmpoRQShWLjg,272,28,25,31,20,32,18,23,26,19,23,23,4
vnvQ0lD9MDje2DFde9PKQA,210,12,14,14,29,20,27,22,18,31,7,9,7
vsFFbN71ehRCp46KeR5RdQ,375,35,39,45,25,30,35,31,29,33,31,30,12
vx4YAA02Qz6khRD1fZ1MFA,372,42,28,35,35,29,33,34,33,29,31,36,7
vyzfT3_KzLi8WmInwIVPeg,616,7,43,48,45,36,66,56,46,66,93,78,32
w-As0KSwy8pqMClOea-NLQ,476,34,41,50,56,40,39,58,27,35,35,48,13
wJft0Y8B9plFJcfibQl1wg,1727,252,173,185,140,145,132,148,133,117,120,147,35
wPGjrXl1W0Bb8m2L7nBAew,328,37,26,31,30,34,19,22,29,18,43,22,17
wRPPrmpvYowLHXmftrT5YA,417,41,40,40,28,45,37,33,32,31,42,37,11
wTjvgkUJMVWrYed9mXdQjg,233,26,20,21,20,23,21,20,20,18,18,20,6
wUKzaS1MHg94RGM6z8u9mw,521,57,42,58,50,59,34,51,49,36,34,38,13
wZukjLaf1V2dLRQap_Zriw,311,24,28,38,35,36,28,24,31,20,23,22,2
wa8QgXQu1ZxwPgdRl9lYlg,227,30,23,24,15,19,15,20,14,23,19,19,6
wdOOK3K6vzQy1d_OIk-U9w,207,19,20,22,23,21,16,25,15,12,17,13,4
weF6-lzEoGOdpATTWbgG_Q,460,6,37,56,71,61,42,48,43,31,30,25,10
wfCNNMkeJcpWr9jj1hcdAA,258,16,28,9,29,22,26,39,30,21,20,16,2
wfxmuA7LbKZKVLV58EiWBw,586,82,41,58,53,59,76,36,59,24,43,39,16
whAwdYVty-jSNRhrYT2zHA,290,24,31,28,26,27,28,25,29,20,26,17,9
wkKlpSx3OcoGJiv7p8VZzw,803,107,115,73,73,116,83,79,73,29,22,21,12
wl31Y12nicmMYjJlUR7VmQ,2124,0,0,0,311,763,241,187,169,145,117,134,57
wlo2bgI8ppQx-0-nzOGvJQ,298,30,31,35,31,28,26,31,28,17,10,27,4
wmId49_BwzfWd3ww6GDMeA,261,32,22,22,13,20,28,22,31,21,17,29,4
wopyolJM2hOAt3dPRmahNA,400,37,33,55,34,31,43,27,42,27,29,32,10
wpnLPAnkMEb1NpC3xiD_qg,309,25,19,21,28,23,32,28,38,37,29,25,4
wuQDMDlqM17jQNo0lYQZ7g,223,17,18,30,20,26,18,26,18,25,11,9,5
x1bRIbodhd1AmYa0UAJwZw,375,44,38,56,34,34,23,26,27,27,31,29,6
x2JxsUlVFrcQ3FvK2UR6KA,222,16,19,21,21,16,25,23,16,16,19,20,10
x60RbvQEFlvImnqzuBVk3Q,288,16,66,67,55,29,17,16,10,1,5,4,2
x98nIwphCWN5h42S1NXE2g,203,12,13,18,12,13,37,19,17,20,13,23,6
x9bXRDy70_nEoCXTs9Dtig,251,0,0,0,0,0,48,43,58,34,33,30,5
xB7bsOpJbnK9nHEZw1ARDg,538,44,37,71,46,50,52,68,42,46,42,24,16
xCL38K0oPgK3ydzg4CrvKg,237,37,19,21,25,20,16,26,16,14,13,22,8
