,business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12,Name,City,State,Category,Rating,Review Count
491,P2GBKrx7dJg3xeGtuU2K-A,259,23,24,26,21,23,30,23,24,8,22,26,9,Bluewater Grill - Phoenix,Phoenix,AZ, seafood venues seafoodmarkets,4.0,886.0
492,P2dFr-Jg1OUoNMikaCmLEQ,210,18,17,21,28,12,20,13,20,10,18,24,9,Café Hollywood,Las Vegas,NV, tradamerican breakfast_brunch cafes,4.0,310.0
493,P3xSYeiJFkbdBwpnEncPTg,1714,0,0,0,177,351,330,194,175,149,129,144,65,Aroy Thai Kitchen,Las Vegas,NV, thai,4.5,224.0
494,P7pxQFqr7yBKMMI2J51udw,671,86,59,60,62,58,77,64,47,47,37,54,20,Holsteins,Las Vegas,NV, burgers tradamerican bars,4.0,3458.0
495,P9KhwXBuHkJEif6TTJsGuQ,253,33,28,30,26,22,28,17,22,20,13,13,1,Nekter Juice Bar,Phoenix,AZ, juicebars acaibowls icecream,3.0,134.0
496,PEnlf5CJ8JJonph2jIljCg,248,22,32,22,12,17,26,23,28,23,18,20,5,Chompie's,Chandler,AZ, delis bagels breakfast_brunch,3.5,642.0
497,PFZttUCEfHHjNnM-qzWQEQ,421,40,35,41,27,32,47,36,41,45,32,33,12,Sweet Tomatoes,Henderson,NV, vegetarian buffets salad,4.0,430.0
498,PJ8VJqsTdJno0beARzaTrQ,215,15,20,22,36,23,22,14,19,13,10,16,5,Kintaro Sushi & Hot Pot,Brooklyn,OH, japanese hotpot sushi,4.0,293.0
499,PJerxJc0SN9h6hXlqSQc5w,366,46,33,51,34,39,32,24,26,16,34,24,7,Boondocks Patio & Grill,Scottsdale,AZ, sportsbars tradamerican,3.5,256.0
500,PTtBAaY1GgH929EjdlYLiA,255,25,14,16,17,30,35,35,13,17,25,17,11,AMC Rainbow Promenade 10,Las Vegas,NV, movietheaters,3.5,259.0
501,PWJwBgfe1eNt4A2oCTtHyw,435,43,47,26,97,48,30,23,19,34,31,23,14,Comoncy,Scottsdale,AZ, breakfast_brunch sandwiches cafes,3.0,20.0
502,PXShA3JZMXr2mEH3on5clw,1204,136,85,143,96,110,87,119,91,87,101,122,27,Egg Works,Las Vegas,NV, breakfast_brunch tradamerican burgers,4.5,2348.0
503,PglC8rgguMIlT621p1BLdQ,462,41,46,44,36,40,43,42,34,39,31,55,11,Yum Cha,Las Vegas,NV, dimsum cantonese gourmet,4.0,1415.0
504,Ph02ztlom5e4IJkty2bWpg,276,23,24,40,30,27,21,20,27,19,16,26,3,OHSO Brewery- Gilbert,Gilbert,AZ, breweries breakfast_brunch tradamerican,4.0,469.0
505,PhMfnMldVKXo7HqHw6DSrg,1053,84,88,58,76,77,132,135,133,118,60,72,20,DaYung's Tea,Tempe,AZ, bubbletea juicebars coffee,4.5,386.0
506,PkqN5st3zZ_Xce_5QlBtNQ,308,19,26,29,30,25,23,34,37,20,31,25,9,Cinnamon's,Las Vegas,NV, breakfast_brunch hawaiian coffee,4.0,708.0
507,Pob7ibbNT29--69nxXEP2g,546,47,52,47,42,33,50,39,41,41,55,65,34,The Chandelier,Las Vegas,NV, lounges,4.0,1369.0
509,PxNi4gXXC0XpCT9dC0eJVQ,211,7,16,32,27,21,21,7,25,11,11,27,6,Starlite BBQ,Scottsdale,AZ, bbq,4.5,235.0
510,Q0EZmATxDphzRMszNV2LVg,202,27,17,18,23,25,14,13,16,15,15,14,5,Wildflower,Scottsdale,AZ, bakeries newamerican breakfast_brunch,4.0,324.0
511,QCCVxVRt1amqv0AaEWSKkg,412,37,37,37,48,31,32,25,33,34,44,38,16,Esther's Kitchen,Las Vegas,NV, italian pizza cocktailbars,4.5,813.0
512,QJatAcxYgK1Zp9BRZMAx7g,791,77,69,77,78,88,62,80,71,58,51,55,25,Shake Shack,Las Vegas,NV, burgers,4.0,3138.0
513,QXV3L_QFGj8r6nWX2kS2hA,9893,728,755,890,836,1113,905,979,990,838,691,861,307,Nacho Daddy,Las Vegas,NV, newamerican mexican breakfast_brunch,4.5,4649.0
514,QZgtObG3H57Ev5FnjoGjFg,500,45,24,5,8,29,87,74,57,52,52,47,20,Outback Steakhouse,North Las Vegas,NV, steak,3.0,236.0
516,QdXg79fKbFLEPePPnL02Fw,315,28,22,29,32,34,34,36,26,33,14,19,8,Whole Foods Market,Las Vegas,NV, grocery,3.5,499.0
517,QlJztL2aGEXgejgi5JM9Xg,203,10,23,26,19,26,25,12,10,9,19,15,9,Tommy Bahama Restaurant | Bar | Store - Scottsdale,Scottsdale,AZ, newamerican seafood cocktailbars,4.0,684.0
518,QleWAHOsujz6qmvi4mxsyg,459,103,125,88,117,0,0,4,7,5,5,2,3,ACE Fitness - Southwest,Las Vegas,NV, bootcamps gyms,4.5,49.0
519,Qv5Po5VWISA7QzNWsx_zig,353,35,37,33,31,31,16,32,33,34,30,29,12,EōS Fitness,Chandler,AZ, gyms healthtrainers cardioclasses,3.5,109.0
520,QvxBnMcBPP1z_NAIYCqqdA,420,29,32,49,34,55,41,33,35,47,31,28,6,Haberdish,Charlotte,NC, southern cocktailbars,4.5,1026.0
521,QwV5P0M3R4ANjOOfGWVYqg,216,5,3,4,8,31,40,38,39,14,18,11,5,SanTan Nails & Spa,Gilbert,AZ, othersalons eyelashservice waxing,4.0,265.0
522,QwxtJF1Dw9hEGdGQciD9Ng,372,63,40,30,29,43,16,41,33,25,22,19,11,CATCH - Temporarily Closed,Las Vegas,NV, seafood asianfusion,3.5,555.0
523,R2MnmpNArp9vG_Uio_7qXQ,367,0,0,1,34,45,67,59,55,40,33,23,10,Jazz Nails Lounge,Henderson,NV, othersalons,4.0,121.0
524,R3Px9TqrfdUB2YzkBmR4Wg,252,54,32,26,19,25,14,19,10,14,13,19,7,Jollibee,Las Vegas,NV, filipino,3.0,135.0
525,RAh9WCQAuocM7hYM5_6tnw,292,25,14,35,32,33,24,31,23,30,21,19,5,The Cowfish Sushi Burger Bar,Charlotte,NC, sushi burgers asianfusion,4.5,1822.0
526,RESDUcs7fIiihp38-d6_6g,16216,187,187,169,147,171,164,191,471,4267,4368,4350,1544,Bacchanal Buffet - Temporarily Closed,Las Vegas,NV, buffets,4.0,10685.0
527,RHruCsEnWgOhXxgv5xNvEQ,208,34,32,8,9,8,16,10,17,23,9,26,16,Starbucks,North Las Vegas,NV, coffee,3.0,101.0
528,RJNAeNA-209sctUO0dmwuA,260,19,21,19,21,21,30,27,28,31,23,11,9,The Old Fashioned,Madison,WI, tradamerican breakfast_brunch beerbar,4.0,1891.0
529,RM6w2WmYtp92vbZw5oPcZQ,280,17,16,19,19,27,25,34,31,30,25,26,11,Veterans Memorial Leisure Services Center,Las Vegas,NV, gyms recreation,3.5,18.0
530,RSPEJeFTKs1BsiVgjHp1WQ,257,29,20,17,32,22,32,22,14,13,23,23,10,Spago by Wolfgang Puck,Las Vegas,NV, newamerican italian cocktailbars,4.0,398.0
531,RVQE2Z2uky4c0-njFQO66g,299,17,33,30,20,20,36,37,30,27,21,20,8,Midwood Smokehouse,Charlotte,NC, bbq smokehouse tradamerican,4.5,1811.0
532,RVTxiiWQwmeSJonJgYwwWg,208,16,17,14,23,16,19,17,15,19,25,23,4,teres : A Nail Bar,Scottsdale,AZ, othersalons,4.0,280.0
533,R_ZlcX46pPdjhjmfd043LA,242,26,24,30,20,13,16,17,20,25,23,17,11,Top of the World,Las Vegas,NV, tradamerican steak,4.0,1797.0
535,RdSYqIwDUWLFU4-sdF3JNw,759,54,91,112,79,117,49,45,51,34,58,62,7,Social Hall,Tempe,AZ, bars venues newamerican,4.0,385.0
536,RhEvP5flF6KoPriMHmVYGg,1013,87,66,111,102,81,88,102,97,86,69,92,32,Red Rock Casino Resort And Spa - Temporarily Closed,Las Vegas,NV, hotels,3.5,1912.0
537,RixnVQV24bc3p92mSntaVA,306,28,31,30,24,26,30,25,37,31,18,22,4,Creamberry,Las Vegas,NV, desserts icecream acaibowls,4.0,705.0
538,Rj-7ymdw8aNZBRqGRAjR3Q,203,15,16,27,23,17,20,13,14,16,17,20,5,El Segundo Sol,Las Vegas,NV, mexican bars,4.0,1030.0
539,RrCgc8eAKbHu-2IpQXg6Rw,223,16,13,27,26,26,25,17,22,22,10,16,3,Hiroba Sushi,Henderson,NV, sushi,4.5,544.0
540,RtDEwPI69XidCCklUtSLQA,520,74,52,57,41,46,28,38,41,37,51,40,15,JINYA Ramen Bar,Las Vegas,NV, ramen japacurry tapasmallplates,4.0,350.0
541,RtnTbhWYw4QjKhoTBV37OA,260,31,24,38,26,12,26,22,17,20,15,21,8,Yard House - Takeout & Delivery Available,Glendale,AZ, bars vegetarian newamerican,3.5,1105.0
542,Rv0UdhYw_UVIv4D2lc-qgg,281,30,17,20,13,35,31,29,18,21,24,28,15,TangTangTang,Las Vegas,NV, korean soup,4.5,388.0
544,RwlumSqNBunw1a1LXccN8A,271,17,23,30,28,25,30,23,29,19,23,23,1,"Snooze, An A.M. Eatery",Scottsdale,AZ, tradamerican breakfast_brunch sandwiches,4.5,994.0
545,RypJ1Rhq7Y8GFdP5UFbzUg,545,32,41,50,54,48,37,40,52,61,61,47,22,The Centurion Lounge,Las Vegas,NV, airportlounges,4.5,620.0
546,S-egzF2c7bRpCUNbZqV8dg,888,49,58,73,81,79,74,91,94,108,86,76,19,Truffles N Bacon Cafe,Las Vegas,NV, cafes newamerican breakfast_brunch,4.0,1435.0
547,S-oLPRdhlyL5HAknBKTUcQ,326,31,23,35,25,25,29,24,31,20,42,28,13,Harumi Sushi,Phoenix,AZ, japanese sushi seafood,4.5,1421.0
548,S3gVMHlrQoJPzM984vCeBg,293,32,21,35,28,25,25,31,32,22,24,12,6,Aware Coffee & Tea Lounge,Las Vegas,NV, coffee bubbletea,4.5,289.0
549,S6-79_n2V3Os5duiDmYOFA,724,0,0,0,0,0,0,0,17,252,175,250,30,Top Sushi & Oyster,Henderson,NV, japanese asianfusion seafood,4.5,254.0
550,SAIrNOB4PtDA4gziNCucwg,362,25,36,23,36,29,34,28,45,27,36,34,9,Herbs & Rye,Las Vegas,NV, steak cocktailbars,4.5,1848.0
551,SDtIdchX9WpKlH5Yst8kjQ,329,25,20,36,25,28,47,33,42,25,24,17,7,Red Rice,Las Vegas,NV, bbq guamanian,4.5,513.0
552,SJo_IjvzdRtCvZVN0cbrRQ,284,25,27,37,21,29,28,29,26,24,18,13,7,The Blue Door Cafe & Bakery,Cuyahoga Falls,OH, breakfast_brunch cafes bakeries,4.5,670.0
553,SMPbvZLSMMb7KU76YNYMGg,1369,163,126,116,108,119,135,141,104,96,96,111,54,ARIA Resort & Casino,Las Vegas,NV, hotels casinos resorts,3.5,4635.0
554,SPDEoJHYJ80vihu0UhGKfQ,566,67,37,50,43,52,49,44,45,62,56,43,18,Starbucks,Scottsdale,AZ, coffee,2.5,79.0
556,SSCH4Z2gw-hh2KZy7aH4qw,288,30,44,34,23,33,27,28,18,16,11,19,5,Worth Takeaway,Mesa,AZ, breakfast_brunch sandwiches newamerican,5.0,897.0
557,SU6DscrONGa2tOB2th7RJA,209,19,19,24,19,11,20,18,28,17,10,14,10,EōS Fitness,Las Vegas,NV, gyms healthtrainers cardioclasses,3.5,297.0
558,SVGApDPNdpFlEjwRQThCxA,834,90,98,82,85,80,65,78,75,56,53,48,24,Juan's Flaming Fajitas & Cantina,Las Vegas,NV, mexican,4.5,2180.0
559,SWZ7Gv80ozoYy4DWKCw48g,236,3,6,31,32,39,20,21,19,25,19,17,4,Carpe Diem,Las Vegas,NV, juicebars poke acaibowls,4.5,205.0
560,S_5VQYMMa4aD3NzgYLkvhg,253,26,24,27,20,21,21,31,26,17,22,13,5,Mochiko Chicken,Las Vegas,NV, asianfusion comfortfood bbq,4.5,476.0
561,S_bG5WWbtNXhhY9Y0GTcSg,226,15,11,25,21,33,17,12,25,25,20,18,4,Fàme Caffe,Phoenix,AZ, coffee breakfast_brunch,4.5,649.0
562,SeNOJ2zYHziptxLuiRINLg,305,20,39,30,22,27,33,23,25,21,18,39,8,Lago - Temporarily Closed,Las Vegas,NV, tapasmallplates italian seafood,4.0,1252.0
563,Sg2l7S_huzkRLmk2NoeuSg,243,22,22,17,22,23,35,16,19,30,19,10,8,Union Station,Toronto,ON, publictransport trainstations,3.5,114.0
564,SkG_g2OXQENIojm0Gz6YJg,252,17,15,25,21,4,20,43,18,28,22,27,12,Tempe Public Market Cafe,Tempe,AZ, bars breakfast_brunch newamerican,3.5,480.0
565,SkSkWld_ijmWVEDo9_ztKw,349,27,27,35,29,36,28,29,32,32,40,24,10,Bistro Pizza,Henderson,NV, pizza italian sandwiches,4.5,606.0
566,SuugmVDsQ8YhfdOJYSuSmw,207,19,16,21,14,18,22,24,24,9,14,22,4,Outback Steakhouse,Las Vegas,NV, steak,3.5,244.0
567,Sy75QB18Sv-xNp8FoA8KvQ,224,14,28,39,20,16,21,29,22,11,18,5,1,Geisha A Go Go,Scottsdale,AZ, sushi karaoke japanese,3.5,660.0
568,SzzrUeJGnl_LQAJXMK8wQw,305,36,30,23,18,32,16,23,28,21,38,26,14,Omoide Noodles & Bowls,Las Vegas,NV, noodles,4.0,536.0
570,T1tvWywCdTv8YiK-r_roLw,319,38,29,45,27,38,22,30,33,18,20,14,5,Aloha Yogurt,Tempe,AZ, icecream,4.5,354.0
571,T5kG7e63YFDrNxEfNKBV_Q,376,66,26,54,41,14,51,14,19,26,6,46,13,Las Vegas Convention Center,Las Vegas,NV, venues,3.5,255.0
572,TCoBE_BkDRrK0bWrh5VueQ,354,40,34,29,35,20,29,40,39,28,25,27,8,Taco Y Taco,Henderson,NV, mexican,4.0,1478.0
573,TEpHybMZew9kKadvseEbEQ,201,25,25,18,17,22,24,20,9,11,11,14,5,Kung Fu Tea,Las Vegas,NV, coffee bubbletea juicebars,3.5,124.0
574,TKp9PDs8jFbshfg6xOcM6A,392,6,16,37,61,54,27,16,13,12,38,82,30,Outback Steakhouse,Chandler,AZ, steak,3.5,178.0
575,TM3UY0fCq0CQbuskoq0OWQ,376,53,24,44,61,39,23,17,7,12,44,34,18,Outback Steakhouse,Phoenix,AZ, steak,3.0,191.0
576,TTglnKh_kURiH1RUasNq1A,752,75,65,61,69,61,71,71,63,62,61,63,30,TruFusion Summerlin,Las Vegas,NV, yoga pilates cyclingclasses,4.5,216.0
577,T_YWS3Rp7-iu69VS5jcQPg,414,36,39,43,43,36,13,37,57,30,44,31,5,Sea Salt Sushi & Oyster,Las Vegas,NV, sushi seafood,4.0,520.0
579,Tgc2dTcE1xOey2OUt_PvXA,261,20,27,23,27,22,30,27,25,25,18,12,5,Oregano's,Goodyear,AZ, italian pizza,3.5,524.0
580,ThNGovQZjZ5mn-ZwX_N2BQ,587,61,54,57,46,46,54,67,54,46,27,55,20,The LINQ Hotel & Casino - Temporarily Closed,Las Vegas,NV, hotels resorts casinos,2.5,2354.0
581,TmIucPRTngutrjDpC0nXgQ,546,35,30,67,43,47,57,63,57,43,43,48,13,Black Tap - Las Vegas,Las Vegas,NV, burgers tradamerican desserts,4.0,1095.0
582,Trbt0Ex85yvwT8DHoEFCvg,397,32,20,31,40,37,46,34,39,29,32,41,16,Ocean One Bar and Grille,Las Vegas,NV, newamerican bars,3.5,1386.0
583,Tw3miGKZHtmxmaQZIYFRrA,262,33,24,33,29,23,20,31,18,18,15,14,4,Federal Pizza,Phoenix,AZ, pizza italian,4.5,1025.0
584,TyuFl3J4fUDB573AHu5uBQ,301,0,0,0,0,0,0,2,56,83,99,51,10,The Coffee Class,Las Vegas,NV, coffee breakfast_brunch cafes,4.5,214.0
585,U1VRdnJgCSOujL7vnGwKxw,209,15,21,24,24,19,14,14,22,18,17,14,7,UnderTow,Phoenix,AZ, tikibars cocktailbars,4.5,511.0
586,U727bIditAsUdRSWvJ9n6g,215,5,4,13,40,33,25,34,24,10,8,15,4,SeaQuest Las Vegas,Las Vegas,NV, aquariums kids_activities pettingzoos,4.0,668.0
588,UMqfeCItzQ2glr4d9apGlA,421,40,33,39,43,37,31,47,32,39,40,31,9,Sunrise Coffee,Las Vegas,NV, coffee vegan cafes,4.5,1295.0
589,UPIYuRaZvknINOd1w8kqRQ,551,47,46,67,31,66,44,45,58,43,38,49,17,Monta Japanese Noodle House,Las Vegas,NV, ramen noodles,4.0,2885.0
590,URwhWyzVmQLobOXDql43Dg,222,18,5,21,3,3,5,8,39,46,20,18,36,State Farm Stadium,Glendale,AZ, stadiumsarenas,3.5,361.0
591,UTXNr62dGSK-tet8OeXUcQ,308,33,27,37,30,23,29,18,26,28,17,28,12,Yard House,Las Vegas,NV, newamerican vegetarian bars,4.0,1200.0
593,UidEFF1WpnU4duev4fjPlQ,295,35,26,29,18,18,22,29,18,24,22,41,13,Therapy,Las Vegas,NV, newamerican tapasmallplates cocktailbars,4.5,1654.0
594,UtpjmeDBYka-URKBHy4a_w,455,0,0,0,0,0,0,0,0,0,14,254,187,Captain6 Korean BBQ,Las Vegas,NV, korean bbq,4.5,368.0
595,Uxm9N6jwmJybOv1NcBbnRw,799,67,51,52,90,99,84,110,74,61,54,46,11,Sekushi Japanese Restaurant,Las Vegas,NV, japanese sushi,4.0,1037.0
596,V-aCFCkkRyakP6SeIfG9-A,610,76,57,44,43,66,77,53,46,42,46,47,13,Taste Tea,Las Vegas,NV, coffee bubbletea,4.5,330.0
597,V2oe1HVgNK0He9Mf3Q17AA,219,21,18,28,23,17,13,17,19,17,16,22,8,All Pierogi Kitchen & Euro Market,Mesa,AZ, grocery polish ukrainian,4.5,463.0
598,V6THXtSVkbx4g103_3vXmA,216,25,12,10,19,18,22,17,15,31,19,25,3,Yorkdale Shopping Centre,Toronto,ON, shoppingcenters,4.0,237.0
599,V96iWEiPOMLOSQgO4x2rfQ,308,37,27,24,24,36,30,24,29,25,13,29,10,White Castle,Las Vegas,NV, burgers hotdogs,2.5,373.0
600,VLDFjeqpUgWhnVuB_8GuEg,307,38,28,33,22,34,21,24,22,24,31,23,7,True Food Kitchen,Scottsdale,AZ, newamerican vegetarian vegan,4.0,1306.0
601,VT9VcNegXrl-BLDCjWH3fQ,457,14,26,59,45,56,54,30,42,40,44,36,11,Tres Leches Cafe,Phoenix,AZ, coffee juicebars bakeries,4.5,487.0
602,Vbal-AZnu2w6NttIKfdjDg,336,34,32,25,23,30,32,35,35,24,31,25,10,Desert Wind Coffee Roasters,Las Vegas,NV, coffeeroasteries,4.5,556.0
603,VsewHMsfj1Mgsl2i_hio7w,357,32,25,40,31,34,34,37,36,28,17,28,15,LAVO Italian Restaurant & Lounge,Las Vegas,NV, italian lounges breakfast_brunch,3.5,1862.0
604,VtLsCmups-UOkkPRBe62Fw,246,15,19,27,19,19,27,22,26,17,23,26,6,Gainey Nails & Spa,Scottsdale,AZ, othersalons waxing eyelashservice,4.5,264.0
605,Vu641FmSuZcUBI8PymYRIg,311,41,26,67,13,15,19,7,10,20,22,46,25,Talking Stick Resort Arena,Phoenix,AZ, stadiumsarenas,3.5,323.0
606,VvF0lhuy46UMPb-R4gksMA,232,8,11,60,88,26,7,2,4,13,4,7,2,Rebel Grounds,Las Vegas,NV, coffee,4.0,23.0
607,VwwOBldGAc1xmVeIUKj3Wg,264,20,14,30,26,23,22,25,20,28,24,21,11,Phoenix Sky Harbor International Airport - Terminal 2,Phoenix,AZ, airportterminals,2.5,56.0
608,VxCnyVYn-FFgv6F1EqbdKA,282,32,14,47,18,13,21,19,29,21,30,29,9,Gold Coast Casino,Las Vegas,NV, casinos,3.0,561.0
609,VyVIneSU7XAWgMBllI6LnQ,873,98,103,111,83,72,85,60,71,52,63,59,16,Bobby Q,Phoenix,AZ, bbq newamerican,4.5,3403.0
610,VyjyHoBg3KC5BSFRlD0ZPQ,1691,162,144,143,140,173,161,126,144,146,125,153,74,Caesars Palace - Temporarily Closed,Las Vegas,NV, hotels casinos,3.0,3316.0
611,W035pMPJuocijd0BLfHaiw,219,21,16,24,25,14,13,13,26,18,28,16,5,World of Beer,Henderson,NV, tradamerican beerbar gastropubs,4.0,572.0
612,W2CzAePJakvARgoQuohbOA,237,16,21,36,19,20,15,12,15,18,24,29,12,In-N-Out Burger,Tempe,AZ, hotdogs burgers,4.0,477.0
613,W8apgXmOxESpoL_EeogC5w,258,39,20,29,17,24,20,18,15,28,20,17,11,Fukumimi Ramen,Las Vegas,NV, ramen noodles,4.0,1034.0
614,WHiND6UPxr6WzgGhz2E91Q,462,32,45,59,31,58,50,35,36,36,28,33,19,Hash Kitchen,Chandler,AZ, breakfast_brunch,4.5,1516.0
616,WRQ-9LluyivReFiQZFUujw,290,24,18,18,41,22,33,25,27,19,25,34,4,Buldogis Gourmet Hot Dogs,Las Vegas,NV, hotdog korean chicken_wings,4.5,962.0
617,WX8cx6tfFcEn0cK4cIbWag,370,31,47,34,29,21,31,24,53,31,27,34,8,Mercato Della Pescheria,Las Vegas,NV, seafood italian mediterranean,4.5,609.0
618,WYw3Uf56DT5IwpaLNnCH5Q,422,33,33,43,50,31,35,35,34,29,39,48,12,Vdara Hotel & Spa at ARIA Las Vegas,Las Vegas,NV, hotels spas resorts,4.0,2785.0
619,WbEwI-AJC9epye59Lq0iJg,302,17,28,16,22,35,40,47,22,20,22,21,12,Planet 13 Las Vegas,Las Vegas,NV, cannabisdispensaries,4.0,541.0
620,WbJ1LRQdOuYYlRLyTkuuxw,650,54,42,61,30,44,53,112,94,46,38,62,14,Tupelo Honey,Charlotte,NC, southern newamerican breakfast_brunch,4.0,2093.0
621,We16v_WgJei5cedG50OLTQ,340,24,34,28,23,32,28,34,41,26,20,38,12,New Asian BBQ Tan Tung Ky,Las Vegas,NV, dimsum,4.0,215.0
622,Wg9PobIsIgH8pn4kjZM-5Q,901,84,76,91,88,62,63,78,88,94,82,59,36,USA Auto Service,Las Vegas,NV, autorepair smog_check_stations,4.0,389.0
623,Whdb9vtUaeto9UdVrs1Taw,415,0,19,96,54,46,28,20,34,37,32,36,13,Arizona Wilderness DTPHX,Phoenix,AZ, beergardens burgers,4.0,204.0
625,Wxxvi3LZbHNIDwJ-ZimtnA,1597,167,144,170,141,121,148,134,102,120,114,151,85,The Venetian Las Vegas,Las Vegas,NV, hotels casinos resorts,4.0,3939.0
626,X-8PBiSJXKQblMOcWFthcQ,932,124,84,109,71,66,84,83,79,76,50,82,24,Best Friend by Roy Choi - Temporarily Closed,Las Vegas,NV, korean mexican,4.0,756.0
627,X-b4-QvZLENnf3yFwhpSXQ,254,0,0,1,30,35,41,52,43,47,2,1,2,PNC Park,Pittsburgh,PA, stadiumsarenas baseballfields,4.5,549.0
628,X1zdsS1YWnWdW0y_rWvxcw,356,0,0,0,0,0,8,62,89,77,71,45,4,Daniel's Coffee and More,Las Vegas,NV, coffee bakeries,4.5,159.0
630,X8c23dur0ll2D9XTu-I8Qg,259,18,29,22,18,22,20,26,33,34,14,16,7,Hakkasan Nightclub-Temporarily Closed,Las Vegas,NV, danceclubs lounges,2.5,1936.0
631,X91rjC4EkH_3ZGY3ciIs8Q,276,23,29,19,26,38,27,27,34,17,18,11,7,The Patio Desserts & Drinks,Las Vegas,NV, desserts coffee icecream,4.0,419.0
632,XMMLRvV4IMxIGyc4H37LxA,234,21,20,29,18,12,22,20,31,18,8,29,6,True Food Kitchen,Phoenix,AZ, newamerican tradamerican pizza,4.0,1298.0
633,XO2hZb0xC8jTexSHG4SxFg,741,50,59,50,42,71,73,69,67,101,81,61,17,Aéroport International Pierre-Elliott-Trudeau,Dorval,QC, airports,3.0,361.0
634,XQETjKH84gxDrAiz2lH7Wg,650,60,59,60,63,63,46,68,41,54,56,56,24,Milk Bar Las Vegas,Las Vegas,NV, desserts bakeries coffee,3.5,1122.0
636,XQm5LDv3M9d4zDtKRO_8iQ,595,62,47,48,58,52,55,48,44,55,47,54,25,EōS Fitness,North Las Vegas,NV, gyms healthtrainers cardioclasses,3.5,281.0
637,XWxYHSld0T2TfANwt1KmqA,297,23,23,35,22,22,34,46,23,16,20,26,7,Cafe Americano,Las Vegas,NV, breakfast_brunch newamerican latin,3.5,572.0
638,XXW_OFaYQkkGOGniujZFHg,706,82,65,75,71,54,56,60,62,56,49,54,22,The Peppermill Restaurant & Fireside Lounge,Las Vegas,NV, tradamerican breakfast_brunch lounges,4.0,3869.0
639,XZbuPXdyA0ZtTu3AzqtQhg,337,31,27,47,23,28,35,33,25,22,25,30,11,Mesa Grill - Temporarily Closed,Las Vegas,NV, tex-mex newamerican newmexican,4.0,3573.0
641,XdN243vaRNgXXp44U4G_ng,241,32,19,24,16,20,27,22,26,15,18,18,4,Chick-fil-A,Las Vegas,NV, hotdogs,3.0,184.0
642,Xg5qEQiB-7L6kGJ5F4K3bQ,309,33,41,29,28,35,25,18,38,14,24,17,7,Little Miss BBQ,Phoenix,AZ, bbq,5.0,2399.0
643,Xj7DIGRHEchJ-VVdISazQQ,319,27,28,38,28,29,39,22,22,29,21,21,15,Javier's - Temporarily Closed,Las Vegas,NV, mexican bars,4.0,1536.0
644,XsSgv3vBOyOBXn3Co8EVIg,715,50,49,75,48,67,71,67,77,69,63,59,20,Q Bistro,Las Vegas,NV, korean chicken_wings bbq,4.5,812.0
645,XwJ6fZRVbxQYRsryy4-qDw,367,25,35,39,44,49,35,33,27,26,27,23,4,Urban Crawfish Station,Las Vegas,NV, seafood cajun tradamerican,4.5,821.0
646,XwQ6lQro2FKvtD0YAUeOAA,510,39,54,54,45,44,45,27,49,42,52,44,15,Sam's Club,Las Vegas,NV, deptstores wholesale_stores grocery,3.0,200.0
647,XxvyLuorygB8u0XBIDwKjQ,492,59,48,60,60,51,50,36,50,18,18,30,12,The Juice Box LV,Las Vegas,NV, juicebars organic_stores icecream,4.5,191.0
648,Y-S2LhHefBdnX8VP5Bh_JA,291,22,21,17,19,34,31,28,17,25,24,34,19,Citizens Kitchen and Bar,Las Vegas,NV, newamerican,3.0,1230.0
649,Y6q0K1fJa0Hy1AK3y9BzIg,304,18,23,22,29,33,44,37,28,17,25,22,6,Suha Bites Sushiburrito & Hawaiian BBQ,Las Vegas,NV, hawaiian asianfusion,4.5,240.0
650,YAgoRzc92vC3cHc-RrlSSA,255,5,1,14,24,22,23,39,27,45,28,19,8,The Pho Restaurant,Markham,ON, vietnamese noodles soup,4.0,318.0
651,YBIhTjmEH3IEZW4Dr5ReRA,282,34,25,32,23,19,29,22,22,25,18,21,12,Wong's Chinese Cuisine,Phoenix,AZ, chinese asianfusion,4.5,409.0
652,YBLVD61RFdP5H-RGLSIPUw,908,108,71,96,70,88,82,82,100,64,71,53,23,Las Vegas Athletic Club,Las Vegas,NV, gyms,3.0,481.0
653,YF4QJ_j-PM7cMZja6K1MwQ,212,0,0,18,19,21,37,38,47,21,6,4,1,Encore Beach Club,Las Vegas,NV, danceclubs musicvenues,3.5,881.0
654,YILyHegzhy1vlc_LNVfObw,507,41,44,43,45,43,47,45,76,32,39,40,12,Bottiglia Enoteca,Las Vegas,NV, italian wine_bars venues,4.5,921.0
655,YJ8ljUhLsz6CtT_2ORNFmg,2025,151,178,182,143,209,189,188,224,160,163,196,42,Gordon Ramsay Pub & Grill - Temporarily Closed,Las Vegas,NV, british fishnchips tradamerican,3.5,4116.0
656,YM4nM68YTzru8Hj_c5SvHA,217,26,26,21,22,20,29,9,16,24,10,12,2,Cold Beers & Cheeseburgers,Glendale,AZ, bars burgers sandwiches,3.5,437.0
657,YPavuOh2XsnRbLfl0DH2lQ,350,21,43,37,36,36,27,34,25,26,25,27,13,Lo-Lo's Chicken & Waffles,Phoenix,AZ, southern soulfood waffles,4.0,2146.0
658,YRyYbOSwvHkZsZOLv98oQg,235,19,16,29,20,22,20,12,11,19,38,21,8,Estiatorio Milos - Las Vegas,Las Vegas,NV, greek seafood mediterranean,4.0,1240.0
